"0","16777215","-","-","-","-","-","-","-","-"
"18118400","18118655","TH","Thailand","Kalasin","Kuchinarai","16.541","104.05004","46110","+07:00","66","043","168"
"18118656","18120703","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18120704","18120959","TH","Thailand","Phuket","Phuket","7.89059","98.3981","83120","+07:00","66","076","24"
"18120960","18121215","TH","Thailand","Udon Thani","Ban Phue","17.68742","102.47256","43110","+07:00","66","042","183"
"18121216","18121471","TH","Thailand","Nakhon Si Thammarat","Chang Klang","8.37094","99.56249","80150","+07:00","66","075","46"
"18121472","18121727","TH","Thailand","Maha Sarakham","Kut Rang","16.09398","103.00998","44130","+07:00","66","043","163"
"18121728","18121983","TH","Thailand","Kanchanaburi","Kanchanaburi","14.00412","99.54832","71180","+07:00","66","034","34"
"18121984","18122239","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18122240","18122495","TH","Thailand","Chai Nat","Sapphaya","15.14616","100.24215","17150","+07:00","66","056","19"
"18122496","18122751","TH","Thailand","Yala","Yala","6.53995","101.28128","95000","+07:00","66","073","24"
"18122752","18123007","TH","Thailand","Yasothon","Yasothon","15.79408","104.1451","35000","+07:00","66","045","133"
"18123008","18123263","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18123264","18123519","TH","Thailand","Maha Sarakham","Wapi Pathum","15.84523","103.37678","44120","+07:00","66","043","146"
"18123520","18123775","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18123776","18124031","TH","Thailand","Chai Nat","Sankhaburi","15.04733","100.16178","17140","+07:00","66","056","20"
"18124032","18124287","TH","Thailand","Lamphun","Wiang Nong Long","18.42043","98.74967","50160","+07:00","66","053","284"
"18124288","18124543","TH","Thailand","Phra Nakhon Si Ayutthaya","Bang Pa-in","14.22728","100.57879","13160","+07:00","66","035","7"
"18124544","18124799","TH","Thailand","Ranong","Suk Samran","9.34458","98.42903","82150","+07:00","66","077","38"
"18124800","18125055","TH","Thailand","Narathiwat","Ra-ngae","6.29678","101.72844","96130","+07:00","66","073","24"
"18125056","18125311","TH","Thailand","Rayong","Ban Chang","12.72543","101.0553","21130","+07:00","66","038","48"
"18125312","18125567","TH","Thailand","Surat Thani","Don Sak","9.31676","99.69184","84220","+07:00","66","077","12"
"18125568","18125823","TH","Thailand","Surat Thani","Tha Chana","9.57203","99.16586","84170","+07:00","66","077","15"
"18125824","18126079","TH","Thailand","Saraburi","Kaeng Khoi","14.58617","100.99758","18110","+07:00","66","036","22"
"18126080","18126335","TH","Thailand","Phetchabun","Phetchabun","16.41904","101.16056","67000","+07:00","66","056","119"
"18126336","18126591","TH","Thailand","Chon Buri","Ban Talat Bueng","13.07147","101.00314","20170","+07:00","66","038","42"
"18126592","18126847","TH","Thailand","Khon Kaen","Khon Kaen","16.44671","102.833","40270","+07:00","66","043","166"
"18126848","18127103","TH","Thailand","Songkhla","Hat Yai","7.00836","100.47668","90110","+07:00","66","074","11"
"18127104","18127359","TH","Thailand","Yala","Betong","5.77434","101.07231","95110","+07:00","66","073","271"
"18127360","18127615","TH","Thailand","Nakhon Si Thammarat","Pak Phanang","8.35109","100.20195","80140","+07:00","66","075","5"
"18127616","18127871","TH","Thailand","Nakhon Nayok","Pak Phli","14.16308","101.26886","26130","+07:00","66","037","7"
"18127872","18128127","TH","Thailand","Phra Nakhon Si Ayutthaya","Ban Phraek","14.64681","100.57617","13240","+07:00","66","035","8"
"18128128","18128383","TH","Thailand","Phitsanulok","Phitsanulok","16.82481","100.25858","65000","+07:00","66","055","50"
"18128384","18128639","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya","14.35167","100.57739","13120","+07:00","66","035","7"
"18128640","18128895","TH","Thailand","Bueng Kan","Ban Wisit","18.3771","103.636","-","+07:00","66","042","160"
"18128896","18129151","TH","Thailand","Nong Khai","Sa Khrai","17.67544","102.7507","43110","+07:00","66","042","173"
"18129152","18129407","TH","Thailand","Sakon Nakhon","Wanon Niwat","17.63391","103.75241","47120","+07:00","66","042","165"
"18129408","18129663","TH","Thailand","Ubon Ratchathani","Ubon Ratchathani","15.22483","104.85289","33130","+07:00","66","045","116"
"18129664","18129919","TH","Thailand","Chiang Mai","San Pa Tong","18.62828","98.89572","50120","+07:00","66","053","300"
"18129920","18130175","TH","Thailand","Pattani","Pattani","6.86814","101.25009","94170","+07:00","66","073","9"
"18130176","18130431","TH","Thailand","Chon Buri","Phan Thong","13.46804","101.09532","20160","+07:00","66","038","5"
"18130432","18130687","TH","Thailand","Phra Nakhon Si Ayutthaya","Wang Noi","14.22689","100.7155","13170","+07:00","66","035","4"
"18130688","18130943","TH","Thailand","Saraburi","Wihan Daeng","14.34586","100.98942","18150","+07:00","66","036","10"
"18130944","18131199","TH","Thailand","Loei","Loei","17.49052","101.72749","42000","+07:00","66","042","245"
"18131200","18131455","TH","Thailand","Nakhon Nayok","Nakhon Nayok","14.20463","101.21295","26000","+07:00","66","037","11"
"18131456","18131711","TH","Thailand","Lop Buri","Lop Buri","14.79808","100.65397","15000","+07:00","66","036","19"
"18131712","18131967","TH","Thailand","Si Sa Ket","Khun Han","14.61739","104.42506","33150","+07:00","66","045","163"
"18131968","18132223","TH","Thailand","Chon Buri","Ban Talat Bueng","13.07147","101.00314","20170","+07:00","66","038","42"
"18132224","18132479","TH","Thailand","Rayong","Rayong","12.68095","101.25798","21000","+07:00","66","038","6"
"18132480","18132735","TH","Thailand","Chachoengsao","Phanom Sarakham","13.74787","101.3553","24120","+07:00","66","038","10"
"18132736","18132991","TH","Thailand","Chon Buri","Ban Talat Bueng","13.07147","101.00314","20170","+07:00","66","038","42"
"18132992","18133247","TH","Thailand","Sa Kaeo","Wang Nam Yen","13.50325","102.18115","27120","+07:00","66","037","111"
"18133248","18133503","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18133504","18133759","TH","Thailand","Nong Khai","Sa Khrai","17.67544","102.7507","43110","+07:00","66","042","173"
"18133760","18134015","TH","Thailand","Sa Kaeo","Watthana Nakhon","13.74462","102.31863","27120","+07:00","66","037","73"
"18134016","18134271","TH","Thailand","Maha Sarakham","Wapi Pathum","15.84523","103.37678","44120","+07:00","66","043","146"
"18134272","18134783","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18134784","18135039","TH","Thailand","Prachin Buri","Na Di","14.11517","101.78189","25220","+07:00","66","037","29"
"18135040","18135295","TH","Thailand","Nakhon Si Thammarat","Bang Khan","8.02689","99.47372","80360","+07:00","66","075","63"
"18135296","18136063","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18136064","18136319","TH","Thailand","Nakhon Pathom","Salaya","13.802","100.32111","11140","+07:00","66","034","5"
"18136320","18136575","TH","Thailand","Phrae","Sung Men","18.05161","100.11161","54130","+07:00","66","054","159"
"18136576","18136831","TH","Thailand","Maha Sarakham","Wapi Pathum","15.84523","103.37678","44120","+07:00","66","043","146"
"18136832","18137087","TH","Thailand","Nan","Pua","19.17503","100.91622","55120","+07:00","66","054","287"
"18137088","18137343","TH","Thailand","Prachuap Khiri Khan","Prachuap Khiri Khan","11.82098","99.7841","77180","+07:00","66","032","9"
"18137344","18137599","TH","Thailand","Chachoengsao","Bang Pakong","13.54297","100.99333","24130","+07:00","66","038","4"
"18137600","18137855","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18137856","18138111","TH","Thailand","Phetchabun","Phetchabun","16.41904","101.16056","67000","+07:00","66","056","119"
"18138112","18138623","TH","Thailand","Lop Buri","Lop Buri","14.79808","100.65397","15000","+07:00","66","036","19"
"18138624","18138879","TH","Thailand","Phayao","Chun","19.33694","100.13478","56150","+07:00","66","054","401"
"18138880","18139135","TH","Thailand","Nakhon Sawan","Nakhon Sawan","15.70472","100.13717","60000","+07:00","66","056","31"
"18139136","18139391","TH","Thailand","Yala","Yala","6.53995","101.28128","95000","+07:00","66","073","24"
"18139392","18139647","TH","Thailand","Chiang Rai","Chiang Rai","19.90858","99.8325","57000","+07:00","66","053","399"
"18139648","18139903","TH","Thailand","Rayong","Ban Chang","12.72543","101.0553","21130","+07:00","66","038","48"
"18139904","18140159","TH","Thailand","Nakhon Si Thammarat","Tha Sala","8.66733","99.93078","80160","+07:00","66","075","9"
"18140160","18140415","TH","Thailand","Roi Et","Mueang Suang","15.82192","103.72884","45220","+07:00","66","043","156"
"18140416","18140671","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18140672","18140927","TH","Thailand","Kanchanaburi","Sai Yok","14.1194","99.14206","71150","+07:00","66","034","60"
"18140928","18141183","TH","Thailand","Nakhon Nayok","Nakhon Nayok","14.20463","101.21295","26000","+07:00","66","037","11"
"18141184","18141439","TH","Thailand","Yala","Ka Bang","6.41536","101.05456","95120","+07:00","66","073","78"
"18141440","18141695","TH","Thailand","Loei","Wang Saphung","17.30097","101.7685","42130","+07:00","66","042","254"
"18141696","18141951","TH","Thailand","Samut Songkhram","Samut Songkhram","13.41456","100.00264","75000","+07:00","66","034","7"
"18141952","18142207","TH","Thailand","Ratchaburi","Photharam","13.69234","99.84969","70120","+07:00","66","032","12"
"18142208","18142463","TH","Thailand","Nakhon Si Thammarat","Phra Phrom","8.33911","99.90092","80230","+07:00","66","075","16"
"18142464","18142719","TH","Thailand","Pathum Thani","Ban Lam Luk Ka","13.97738","100.77776","12150","+07:00","66","02","5"
"18142720","18142975","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18142976","18143231","TH","Thailand","Lamphun","Mae Tha","18.46456","99.14026","51140","+07:00","66","053","405"
"18143232","18143487","TH","Thailand","Nakhon Si Thammarat","Ko Pha Ngan","9.75778","100.02914","84280","+07:00","66","075","411"
"18143488","18143743","TH","Thailand","Chachoengsao","Bang Pakong","13.54297","100.99333","24130","+07:00","66","038","4"
"18143744","18143999","TH","Thailand","Samut Songkhram","Bang Khon Thi","13.46906","99.94021","75120","+07:00","66","034","6"
"18144000","18144255","TH","Thailand","Nan","Na Muen","18.19","100.65847","55180","+07:00","66","054","363"
"18144256","18144511","TH","Thailand","Phetchaburi","Ban Laem","13.20468","99.97958","76110","+07:00","66","032","6"
"18144512","18144767","TH","Thailand","Rayong","Ban Chang","12.72543","101.0553","21130","+07:00","66","038","48"
"18144768","18145023","TH","Thailand","Maha Sarakham","Chiang Yuen","16.41042","103.09768","44160","+07:00","66","043","176"
"18145024","18145279","TH","Thailand","Chon Buri","Ko Chan","13.41658","101.33458","20140","+07:00","66","038","38"
"18145280","18145535","TH","Thailand","Nakhon Si Thammarat","Pak Phanang","8.35109","100.20195","80140","+07:00","66","075","5"
"18145536","18145791","TH","Thailand","Pattani","Pattani","6.86814","101.25009","94170","+07:00","66","073","9"
"18145792","18146047","TH","Thailand","Phetchaburi","Khao Yoi","13.24025","99.82428","76140","+07:00","66","032","19"
"18146048","18146303","TH","Thailand","Saraburi","Kaeng Khoi","14.58617","100.99758","18110","+07:00","66","036","22"
"18146304","18146559","TH","Thailand","Narathiwat","Narathiwat","6.42639","101.82308","96130","+07:00","66","073","9"
"18146560","18146815","TH","Thailand","Ratchaburi","Photharam","13.69234","99.84969","70120","+07:00","66","032","12"
"18146816","18147071","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18147072","18147327","TH","Thailand","Yala","Yala","6.53995","101.28128","95000","+07:00","66","073","24"
"18147328","18147583","TH","Thailand","Nakhon Pathom","Nakhon Pathom","13.8196","100.04427","73170","+07:00","66","034","10"
"18147584","18147839","TH","Thailand","Pattani","Nong Chik","6.84356","101.17803","94170","+07:00","66","073","5"
"18147840","18148095","TH","Thailand","Ranong","Ranong","9.96583","98.63476","85000","+07:00","66","077","36"
"18148096","18148351","TH","Thailand","Nakhon Ratchasima","Kham Thale So","14.96083","101.94789","30280","+07:00","66","044","210"
"18148352","18148607","TH","Thailand","Maha Sarakham","Maha Sarakham","16.18483","103.30067","44150","+07:00","66","043","154"
"18148608","18148863","TH","Thailand","Phitsanulok","Phitsanulok","16.82481","100.25858","65000","+07:00","66","055","50"
"18148864","18149119","TH","Thailand","Songkhla","Khuan Niang","7.19138","100.35355","90110","+07:00","66","074","13"
"18149120","18149375","TH","Thailand","Chiang Mai","Mae Chaem","18.49926","98.36494","50270","+07:00","66","053","476"
"18149376","18149631","TH","Thailand","Lop Buri","Lop Buri","14.79808","100.65397","15000","+07:00","66","036","19"
"18149632","18149887","TH","Thailand","Nakhon Pathom","Kamphaeng Saen","13.9977","99.99215","73130","+07:00","66","034","11"
"18149888","18150143","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18150144","18150399","TH","Thailand","Lop Buri","Lop Buri","14.79808","100.65397","15000","+07:00","66","036","19"
"18150400","18150655","TH","Thailand","Prachuap Khiri Khan","Prachuap Khiri Khan","11.82098","99.7841","77180","+07:00","66","032","9"
"18150656","18150911","TH","Thailand","Phichit","Bueng Na Rang","16.1712","100.12531","66130","+07:00","66","056","37"
"18150912","18151167","TH","Thailand","Nakhon Si Thammarat","Phra Phrom","8.33911","99.90092","80230","+07:00","66","075","16"
"18151168","18151423","TH","Thailand","Phetchabun","Lom Kao","16.88614","101.22894","67120","+07:00","66","056","162"
"18151424","18151679","TH","Thailand","Prachuap Khiri Khan","Prachuap Khiri Khan","11.82098","99.7841","77180","+07:00","66","032","9"
"18151680","18151935","TH","Thailand","Surin","Surin","14.88181","103.49364","31160","+07:00","66","044","149"
"18151936","18152191","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18152192","18152447","TH","Thailand","Nakhon Ratchasima","Pak Chong","14.70802","101.41614","30130","+07:00","66","044","308"
"18152448","18152703","TH","Thailand","Nakhon Si Thammarat","Nakhon Si Thammarat","8.43333","99.96667","80230","+07:00","66","075","7"
"18152704","18152959","TH","Thailand","Nakhon Pathom","Sam Phran","13.72698","100.21526","73110","+07:00","66","034","6"
"18152960","18153471","TH","Thailand","Samut Prakan","Ban Bang Bo","13.58333","100.81667","10560","+07:00","66","02","4"
"18153472","18154751","JP","Japan","Tokyo","Tokyo","35.689506","139.6917","105-0004","+09:00","81","042","36"
"18154752","18157055","JP","Japan","Kochi","Aki","33.5","133.9","784-0033","+09:00","81","088","8"
"18157056","18159103","JP","Japan","Tokyo","Tokyo","35.689506","139.6917","214-0021","+09:00","81","042","36"
"18159104","18161919","JP","Japan","Tokyo","Tokyo","35.689506","139.6917","105-0004","+09:00","81","042","36"
"18161920","18162943","JP","Japan","Tokyo","Tokyo","35.689506","139.6917","214-0021","+09:00","81","042","36"
"18162944","18163711","JP","Japan","Tokyo","Tokyo","35.689506","139.6917","214-0021","+09:00","81","042","36"
"18163712","18163967","JP","Japan","Tokyo","Tokyo","35.689506","139.6917","214-0021","+09:00","81","042","36"
"18163968","18164223","JP","Japan","Tokyo","Tokyo","35.689506","139.6917","214-0021","+09:00","81","042","36"
"18164224","18164479","JP","Japan","Tokyo","Tokyo","35.689506","139.6917","105-0004","+09:00","81","042","36"
